"fishery_unit_id","country","region","trip","distance","commitment","labour","utilization","economy","disposal","ownership","size","motorization","mechanization","gear","refrigeration","total_char"
"Africa_fishery_unit541","Country36","Africa",2,1,3,3,1,1,2,2,2,1,0,1,1,"20"
"Africa_fishery_unit542","Country36","Africa",2,1,3,3,1,1,2,2,2,1,0,1,1,"20"
"Africa_fishery_unit543","Country36","Africa",2,1,3,3,1,1,3,2,2,1,0,1,1,"21"
"Africa_fishery_unit544","Country36","Africa",2,1,3,3,1,1,3,2,2,1,0,1,1,"21"
"Africa_fishery_unit545","Country36","Africa",2,1,3,3,1,1,3,2,2,1,0,1,1,"21"
"Africa_fishery_unit546","Country36","Africa",2,1,3,3,1,1,3,2,2,1,0,1,1,"21"
"Africa_fishery_unit547","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit548","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit549","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit550","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit551","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit552","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit553","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit554","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit555","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit556","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit557","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit558","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit559","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit560","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit561","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit562","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit563","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit564","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit565","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit566","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit567","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit568","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit569","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit570","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit571","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit572","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit573","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit574","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit575","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit576","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit577","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit578","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit579","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit580","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit581","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit582","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit583","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit584","Country36","Africa",1,1,3,3,1,1,1,2,2,1,0,1,1,"18"
"Africa_fishery_unit585","Country7","Africa",2,3,2,3,3,3,1,3,3,3,0,3,3,"32"
"Americas_fishery_unit1","Country31","Americas",1,1,3,3,0,1,1,0,1,2,0,0,1,"14"
"Americas_fishery_unit2","Country31","Americas",1,1,2,3,0,1,1,0,1,2,0,0,1,"13"
"Americas_fishery_unit3","Country31","Americas",1,2,3,3,0,1,1,0,1,2,1,3,1,"19"
"Americas_fishery_unit4","Country31","Americas",1,1,3,3,0,1,1,0,1,1,0,0,1,"13"
"Americas_fishery_unit5","Country31","Americas",1,1,3,3,0,1,1,0,1,2,0,0,1,"14"
"Americas_fishery_unit6","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit7","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit8","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit9","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit10","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit11","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit12","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit13","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit14","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit15","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit16","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit17","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit18","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit19","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit20","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit21","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit22","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit23","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit24","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit25","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit26","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit27","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit28","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit29","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit30","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit31","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,3,1,"21"
"Americas_fishery_unit32","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit33","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit34","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit35","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit36","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit37","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit38","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,0,1,"18"
"Americas_fishery_unit39","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit40","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit41","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit42","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit43","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit44","Country13","Americas",1,1,3,0,3,3,2,1,1,1,1,1,1,"19"
"Americas_fishery_unit45","Country29","Americas",1,1,3,0,1,1,2,2,1,1,1,3,2,"19"
"Americas_fishery_unit46","Country29","Americas",1,3,3,0,1,1,2,2,2,2,2,3,2,"24"
"Americas_fishery_unit47","Country29","Americas",1,3,3,3,3,1,1,2,2,2,2,3,2,"28"
"Americas_fishery_unit48","Country29","Americas",1,1,3,2,1,1,2,0,1,1,0,1,1,"15"
"Americas_fishery_unit49","Country29","Americas",1,2,3,3,1,1,2,2,1,2,0,1,2,"21"
"Americas_fishery_unit50","Country29","Americas",3,3,3,2,1,1,2,2,2,2,1,1,2,"25"
"Americas_fishery_unit51","Country29","Americas",2,2,3,0,2,1,2,0,1,2,0,1,2,"18"
"Americas_fishery_unit52","Country29","Americas",3,3,3,0,1,1,2,2,2,2,1,1,2,"23"
"Americas_fishery_unit53","Country29","Americas",2,3,3,1,3,3,3,3,2,2,2,0,3,"30"
"Americas_fishery_unit54","Country29","Americas",0,1,3,0,0,0,1,0,1,1,0,0,0,"7"
"Americas_fishery_unit55","Country29","Americas",2,0,3,0,0,1,2,0,0,0,0,0,0,"8"
"Americas_fishery_unit56","Country29","Americas",2,1,3,0,2,1,1,2,1,1,1,0,1,"16"
"Americas_fishery_unit57","Country29","Americas",1,1,3,3,1,1,2,0,1,0,0,0,1,"14"
"Americas_fishery_unit58","Country29","Americas",1,3,3,3,3,1,3,2,2,1,0,0,2,"24"
"Americas_fishery_unit59","Country29","Americas",0,1,1,0,1,0,1,0,1,1,2,3,2,"13"
"Americas_fishery_unit60","Country29","Americas",0,0,1,0,1,0,1,0,0,0,0,0,1,"4"
"Americas_fishery_unit61","Country33","Americas",0,3,3,2,0,1,1,2,1,1,0,0,0,"14"
"Americas_fishery_unit62","Country33","Americas",0,3,3,2,0,1,1,2,1,1,0,1,0,"15"
"Americas_fishery_unit63","Country33","Americas",0,3,3,3,0,1,1,2,1,1,0,1,0,"16"
"Americas_fishery_unit64","Country33","Americas",0,3,3,3,0,1,1,2,1,1,0,0,0,"15"
"Americas_fishery_unit65","Country33","Americas",0,3,3,3,0,1,1,2,1,1,0,1,0,"16"
"Americas_fishery_unit66","Country33","Americas",0,3,3,3,0,1,1,2,1,1,0,0,0,"15"
"Americas_fishery_unit67","Country33","Americas",0,3,3,2,0,1,1,2,1,1,0,1,0,"15"
"Americas_fishery_unit68","Country33","Americas",0,3,3,3,0,1,1,2,1,1,0,1,0,"16"
"Americas_fishery_unit69","Country33","Americas",0,3,3,3,0,1,1,2,1,1,0,0,0,"15"
"Americas_fishery_unit70","Country33","Americas",0,3,3,2,0,1,1,2,1,1,0,1,0,"15"
"Americas_fishery_unit71","Country33","Americas",0,3,3,3,0,1,1,2,1,1,0,0,0,"15"
"Americas_fishery_unit72","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit73","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit74","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit75","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit76","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit77","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit78","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit79","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit80","Country33","Americas",0,2,3,3,0,1,1,2,1,1,0,0,0,"14"
"Americas_fishery_unit81","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit82","Country33","Americas",0,2,3,3,0,1,1,2,1,1,0,0,0,"14"
"Americas_fishery_unit83","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit84","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit85","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit86","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit87","Country33","Americas",0,2,3,2,0,1,1,2,1,1,0,0,0,"13"
"Americas_fishery_unit88","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit89","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit90","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit91","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit92","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit93","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit94","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit95","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit96","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit97","Country33","Americas",0,0,3,0,0,1,1,2,1,1,0,0,0,"9"
"Americas_fishery_unit98","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit99","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit100","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit101","Country33","Americas",0,0,3,2,0,1,1,2,1,1,0,0,0,"11"
"Americas_fishery_unit102","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit103","Country33","Americas",0,0,3,3,0,1,1,2,1,1,0,0,0,"12"
"Americas_fishery_unit104","Country5","Americas",1,1,3,3,3,2,3,0,2,2,0,1,0,"21"
"Americas_fishery_unit105","Country5","Americas",1,0,3,3,3,2,3,0,1,1,0,0,0,"17"
"Americas_fishery_unit106","Country5","Americas",1,0,3,3,3,2,3,0,1,0,0,0,0,"16"
"Americas_fishery_unit107","Country5","Americas",1,0,3,2,3,2,3,0,1,1,0,0,0,"16"
"Americas_fishery_unit108","Country5","Americas",1,0,3,2,3,2,3,0,1,0,0,0,0,"15"
"Americas_fishery_unit109","Country5","Americas",1,0,3,3,3,2,3,0,2,2,0,0,0,"19"
"Americas_fishery_unit110","Country5","Americas",1,0,3,2,3,2,3,0,1,1,0,0,0,"16"
"Americas_fishery_unit111","Country5","Americas",1,0,3,2,3,2,3,0,1,0,0,0,0,"15"
"Americas_fishery_unit112","Country5","Americas",1,0,3,3,3,2,3,0,2,2,0,0,0,"19"
"Americas_fishery_unit113","Country5","Americas",1,0,3,2,3,2,3,0,1,1,0,0,0,"16"
"Americas_fishery_unit114","Country5","Americas",1,0,3,2,3,2,3,0,1,0,0,0,0,"15"
"Americas_fishery_unit115","Country5","Americas",1,0,3,3,3,2,3,0,2,2,0,0,0,"19"
"Americas_fishery_unit116","Country5","Americas",1,0,3,2,3,2,3,0,1,1,0,0,0,"16"
"Americas_fishery_unit117","Country5","Americas",1,0,3,2,3,2,3,0,1,0,0,0,0,"15"
"Americas_fishery_unit118","Country5","Americas",1,0,3,2,3,2,3,0,2,2,0,0,0,"18"
"Americas_fishery_unit119","Country5","Americas",1,0,3,2,3,2,3,0,1,0,0,0,0,"15"
"Americas_fishery_unit120","Country5","Americas",1,1,3,2,3,2,3,0,1,0,0,1,0,"17"
"Americas_fishery_unit121","Country5","Americas",1,0,3,0,3,2,3,0,0,0,0,0,0,"12"
"Americas_fishery_unit122","Country5","Americas",1,0,3,1,3,2,3,0,1,1,0,0,0,"15"
"Americas_fishery_unit123","Country5","Americas",1,1,3,2,3,2,3,0,2,2,0,1,0,"20"
"Americas_fishery_unit124","Country5","Americas",1,1,3,2,3,2,3,0,2,2,0,1,0,"20"
"Americas_fishery_unit125","Country5","Americas",1,0,3,2,3,2,3,0,1,1,0,0,0,"16"
"Americas_fishery_unit126","Country5","Americas",1,0,3,2,3,2,3,0,1,0,0,1,0,"16"
"Americas_fishery_unit127","Country5","Americas",1,1,3,3,3,2,3,0,1,0,0,1,0,"18"
"Americas_fishery_unit128","Country5","Americas",1,1,3,3,3,2,3,0,2,2,3,3,0,"26"
"Americas_fishery_unit129","Country5","Americas",1,1,3,2,2,2,2,0,1,1,0,1,0,"16"
"Americas_fishery_unit130","Country5","Americas",1,1,3,2,2,2,2,0,1,0,0,1,0,"15"
"Americas_fishery_unit131","Country5","Americas",1,1,3,2,2,2,2,0,1,1,0,1,0,"16"
"Americas_fishery_unit132","Country5","Americas",1,1,3,2,2,2,2,0,1,0,0,1,0,"15"
"Americas_fishery_unit133","Country5","Americas",1,1,3,2,3,2,3,0,1,1,0,1,0,"18"
"Americas_fishery_unit134","Country5","Americas",1,1,3,2,3,2,3,0,1,0,0,1,0,"17"
"Americas_fishery_unit135","Country5","Americas",1,1,3,3,3,2,3,0,2,2,0,1,0,"21"
"Americas_fishery_unit136","Country5","Americas",1,1,3,2,3,2,3,0,1,1,0,1,0,"18"
"Americas_fishery_unit137","Country5","Americas",1,1,3,2,3,2,3,0,1,0,0,1,0,"17"
"Americas_fishery_unit138","Country5","Americas",1,1,3,3,3,2,3,0,2,2,0,1,0,"21"
"Americas_fishery_unit139","Country5","Americas",1,1,3,3,2,2,2,0,1,1,0,1,0,"17"
"Americas_fishery_unit140","Country5","Americas",1,1,3,3,2,2,2,0,1,1,0,1,0,"17"
"Americas_fishery_unit141","Country5","Americas",1,1,3,3,3,2,3,0,1,1,0,1,0,"19"
"Americas_fishery_unit142","Country5","Americas",1,1,3,3,3,2,3,0,1,0,0,1,0,"18"
"Americas_fishery_unit143","Country5","Americas",1,1,3,3,2,2,2,0,1,1,0,1,0,"17"
"Americas_fishery_unit144","Country5","Americas",1,1,3,3,3,2,3,0,1,0,0,1,0,"18"
"Americas_fishery_unit145","Country5","Americas",1,1,3,3,3,2,3,0,1,0,0,1,0,"18"
"Americas_fishery_unit146","Country5","Americas",1,1,3,3,3,2,3,0,1,1,3,3,0,"24"
"Americas_fishery_unit147","Country5","Americas",1,1,3,3,3,2,3,0,1,0,3,3,0,"23"
"Americas_fishery_unit148","Country5","Americas",1,1,3,3,3,2,3,0,2,2,3,3,0,"26"
"Americas_fishery_unit149","Country5","Americas",1,1,3,3,3,2,3,0,1,1,3,3,0,"24"
"Americas_fishery_unit150","Country5","Americas",1,1,3,3,3,2,3,0,1,0,3,3,0,"23"
"Americas_fishery_unit151","Country5","Americas",1,1,3,3,3,2,3,0,2,2,3,3,0,"26"
"Americas_fishery_unit152","Country5","Americas",1,0,3,2,3,2,3,0,1,1,0,0,0,"16"
"Americas_fishery_unit153","Country5","Americas",1,1,3,3,2,2,2,0,1,1,0,1,0,"17"
"Americas_fishery_unit154","Country5","Americas",1,1,3,3,2,2,2,0,1,0,0,1,0,"16"
"Americas_fishery_unit155","Country5","Americas",1,1,3,3,2,2,2,0,2,2,0,1,0,"19"
"Americas_fishery_unit156","Country5","Americas",1,1,3,3,2,2,2,0,2,2,0,1,0,"19"
"Americas_fishery_unit157","Country5","Americas",1,1,3,3,2,2,2,0,2,2,0,1,0,"19"
"Americas_fishery_unit158","Country5","Americas",1,1,3,3,2,2,2,0,1,1,0,1,0,"17"
"Americas_fishery_unit159","Country5","Americas",1,1,3,3,2,2,2,0,2,2,0,1,0,"19"
"Americas_fishery_unit160","Country5","Americas",1,1,3,3,3,2,3,0,1,1,3,3,0,"24"
"Americas_fishery_unit161","Country5","Americas",1,1,3,3,3,2,3,0,1,1,0,0,0,"18"
"Americas_fishery_unit162","Country5","Americas",1,1,3,3,3,2,3,0,1,0,0,0,0,"17"
"Americas_fishery_unit163","Country5","Americas",1,1,3,3,3,2,3,0,2,2,0,0,0,"20"
"Americas_fishery_unit164","Country5","Americas",1,1,3,3,3,2,3,0,1,1,0,0,0,"18"
"Americas_fishery_unit165","Country5","Americas",1,1,3,3,3,2,3,0,1,0,0,0,0,"17"
"Americas_fishery_unit166","Country5","Americas",1,1,3,3,3,2,3,0,2,2,0,0,0,"20"
"Americas_fishery_unit167","Country5","Americas",1,1,3,3,3,2,3,0,1,0,0,1,0,"18"
"Americas_fishery_unit168","Country32","Americas",1,0,3,2,0,2,1,0,1,1,0,2,0,"13"
"Americas_fishery_unit169","Country32","Americas",1,0,3,2,0,2,1,0,1,1,0,0,0,"11"
"Americas_fishery_unit170","Country32","Americas",1,0,3,2,0,2,1,0,1,1,0,0,0,"11"
"Americas_fishery_unit171","Country32","Americas",1,0,3,2,0,2,1,0,1,1,0,0,0,"11"
"Americas_fishery_unit172","Country32","Americas",1,0,3,2,0,2,1,0,1,1,0,0,0,"11"
"Americas_fishery_unit173","Country32","Americas",1,0,1,2,0,2,1,0,1,1,0,0,0,"9"
"Americas_fishery_unit174","Country32","Americas",1,0,3,2,0,2,1,0,1,1,0,0,0,"11"
"Americas_fishery_unit175","Country3","Americas",0,1,0,0,0,1,1,0,1,1,0,0,0,"5"
"Americas_fishery_unit176","Country3","Americas",0,2,1,2,1,1,1,0,1,1,0,0,0,"10"
"Americas_fishery_unit177","Country3","Americas",2,3,1,2,2,2,2,2,1,1,0,0,2,"20"
"Americas_fishery_unit178","Country3","Americas",3,3,3,3,2,2,2,2,2,2,1,1,2,"28"
"Americas_fishery_unit179","Country1","Americas",1,1,3,2,1,0,1,0,1,1,0,1,0,"12"
"Americas_fishery_unit180","Country1","Americas",1,1,1,2,2,1,2,0,1,1,1,1,0,"14"
"Americas_fishery_unit181","Country1","Americas",2,3,1,3,3,2,2,2,1,2,2,3,2,"28"
"Americas_fishery_unit182","Country1","Americas",1,2,1,3,3,2,2,2,1,2,1,1,2,"23"
"Americas_fishery_unit183","Country1","Americas",0,1,1,3,3,2,2,0,1,1,1,1,0,"16"
"Americas_fishery_unit184","Country1","Americas",0,0,1,0,1,1,1,0,0,0,0,0,0,"4"
"Americas_fishery_unit185","Country1","Americas",0,1,1,3,3,2,2,0,1,1,1,1,0,"16"
"Americas_fishery_unit186","Country1","Americas",1,1,1,3,3,2,2,0,1,1,2,3,0,"20"
"Americas_fishery_unit187","Country1","Americas",1,1,1,2,1,2,1,0,1,1,1,0,0,"12"
"Americas_fishery_unit188","Country1","Americas",0,1,1,3,1,0,1,0,1,1,0,1,0,"10"
"Americas_fishery_unit189","Country1","Americas",0,1,2,2,3,0,2,0,1,1,0,1,0,"13"
"Americas_fishery_unit190","Country1","Americas",0,1,2,2,3,0,2,0,1,1,0,1,0,"13"
"Americas_fishery_unit191","Country1","Americas",1,1,1,3,3,0,2,0,1,1,3,3,1,"20"
"Americas_fishery_unit192","Country1","Americas",1,3,1,3,3,2,2,0,1,2,2,3,0,"23"
"Americas_fishery_unit193","Country1","Americas",1,3,3,3,3,2,2,0,1,2,2,3,0,"25"
"Americas_fishery_unit194","Country1","Americas",0,2,3,3,3,2,2,0,1,2,2,1,0,"21"
"Americas_fishery_unit195","Country1","Americas",0,1,1,2,3,1,2,0,1,1,0,1,0,"13"
"Americas_fishery_unit196","Country1","Americas",0,3,1,3,0,0,1,0,1,1,0,1,1,"12"
"Americas_fishery_unit197","Country1","Americas",1,1,2,3,3,1,2,0,1,1,1,1,0,"17"
"Americas_fishery_unit198","Country1","Americas",0,1,2,3,3,1,2,0,1,1,1,1,0,"16"
"Americas_fishery_unit199","Country1","Americas",1,3,1,3,3,1,2,0,1,1,1,1,0,"18"
"Americas_fishery_unit200","Country1","Americas",1,3,1,3,3,1,2,0,1,1,0,1,0,"17"
"Americas_fishery_unit201","Country1","Americas",0,1,2,0,0,1,0,0,1,1,1,1,0,"8"
"Americas_fishery_unit202","Country1","Americas",1,1,0,0,0,1,0,0,1,1,1,1,0,"7"
"Americas_fishery_unit203","Country1","Americas",0,0,2,0,1,0,2,0,0,0,0,0,0,"5"
"Americas_fishery_unit204","Country1","Americas",0,0,1,2,1,0,1,0,0,0,0,1,0,"6"
"Americas_fishery_unit205","Country1","Americas",1,1,1,3,2,1,2,2,1,1,0,1,1,"17"
"Americas_fishery_unit206","Country1","Americas",1,1,2,3,1,1,2,2,1,1,1,0,0,"16"
"Americas_fishery_unit207","Country1","Americas",0,0,0,0,0,1,1,0,0,0,0,0,0,"2"
"Americas_fishery_unit208","Country1","Americas",1,1,2,2,0,1,2,0,1,1,0,1,0,"12"
"Americas_fishery_unit209","Country1","Americas",1,1,1,3,2,1,2,2,1,1,3,3,1,"22"
"Americas_fishery_unit210","Country1","Americas",0,0,0,0,0,0,1,0,1,0,0,1,0,"3"
"Americas_fishery_unit211","Country1","Americas",0,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"Americas_fishery_unit212","Country1","Americas",1,2,1,3,2,2,2,0,1,1,1,0,0,"16"
"Americas_fishery_unit213","Country1","Americas",0,0,0,0,3,1,2,0,1,0,0,0,0,"7"
"Americas_fishery_unit214","Country1","Americas",0,0,0,0,0,1,1,0,0,0,0,0,0,"2"
"Americas_fishery_unit215","Country1","Americas",0,1,2,2,2,2,2,0,1,1,1,0,0,"14"
"Americas_fishery_unit216","Country1","Americas",1,3,3,3,3,1,2,3,1,2,3,3,2,"30"
"Americas_fishery_unit217","Country1","Americas",0,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"Americas_fishery_unit218","Country1","Americas",1,1,0,1,1,0,1,0,1,1,0,0,1,"8"
"Americas_fishery_unit219","Country1","Americas",0,0,0,0,1,0,1,0,0,0,0,0,0,"2"
"Americas_fishery_unit220","Country1","Americas",0,0,2,2,0,0,0,0,0,0,0,1,0,"5"
"Americas_fishery_unit221","Country1","Americas",0,1,2,3,0,0,0,0,1,1,0,1,0,"9"
"Americas_fishery_unit222","Country1","Americas",0,0,0,0,0,1,1,0,0,0,0,0,0,"2"
"Americas_fishery_unit223","Country1","Americas",0,1,2,2,2,0,1,0,1,1,0,0,0,"10"
"Americas_fishery_unit224","Country1","Americas",0,1,0,2,1,0,1,0,1,0,0,0,0,"6"
"Americas_fishery_unit225","Country1","Americas",0,0,0,0,1,0,1,0,0,0,0,0,0,"2"
"Americas_fishery_unit226","Country1","Americas",0,1,1,2,3,0,2,0,1,1,1,0,1,"13"
"Americas_fishery_unit227","Country1","Americas",0,0,0,0,0,1,1,0,0,0,0,0,0,"2"
"Americas_fishery_unit228","Country1","Americas",1,2,3,3,2,2,2,0,2,2,3,3,2,"27"
